date,symbol,holder_level,holders,shares,ratio,source
2026-05-29,6706,5,128,2343496,2.98,TDCC
2026-05-29,6706,6,87,2166238,2.75,TDCC
2026-05-29,6706,7,41,1395797,1.77,TDCC
2026-05-29,6706,8,28,1255061,1.59,TDCC
2026-05-29,6706,9,53,3643816,4.63,TDCC
2026-05-29,6707,1,386,70180,0.11,TDCC
2026-05-29,6707,10,19,2310998,3.91,TDCC
2026-05-29,6707,11,4,913444,1.54,TDCC
2026-05-29,6707,12,3,1586804,2.68,TDCC
2026-05-29,6707,13,4,2653903,4.49,TDCC
2026-05-29,6707,14,1,991640,1.68,TDCC
2026-05-29,6707,15,7,42065073,71.29,TDCC
2026-05-29,6707,16,0,0,0.0,TDCC
2026-05-29,6707,17,1727,59002664,100.0,TDCC
2026-05-29,6707,2,951,1990001,3.37,TDCC
2026-05-29,6707,3,171,1285691,2.17,TDCC
2026-05-29,6707,4,68,857040,1.45,TDCC
2026-05-29,6707,5,22,397392,0.67,TDCC
2026-05-29,6707,6,33,819454,1.38,TDCC
2026-05-29,6707,7,16,569146,0.96,TDCC
2026-05-29,6707,8,14,638953,1.08,TDCC
2026-05-29,6707,9,28,1852945,3.14,TDCC
2026-05-29,6708,1,674,69936,0.24,TDCC
2026-05-29,6708,10,23,3110562,10.72,TDCC
2026-05-29,6708,11,2,629000,2.16,TDCC
2026-05-29,6708,12,3,1329590,4.58,TDCC
2026-05-29,6708,13,2,1357456,4.67,TDCC
2026-05-29,6708,14,0,0,0.0,TDCC
2026-05-29,6708,15,7,12421269,42.81,TDCC
2026-05-29,6708,16,0,0,0.0,TDCC
2026-05-29,6708,17,2340,29008779,100.0,TDCC
2026-05-29,6708,2,1219,2393368,8.25,TDCC
2026-05-29,6708,3,179,1354111,4.66,TDCC
2026-05-29,6708,4,79,988718,3.4,TDCC
2026-05-29,6708,5,46,845341,2.91,TDCC
2026-05-29,6708,6,42,1049946,3.61,TDCC
2026-05-29,6708,7,21,754834,2.6,TDCC
2026-05-29,6708,8,12,535760,1.84,TDCC
2026-05-29,6708,9,31,2168888,7.47,TDCC
2026-05-29,6709,1,223,41285,0.06,TDCC
2026-05-29,6709,10,35,4933226,8.3,TDCC
2026-05-29,6709,11,19,5077142,8.55,TDCC
2026-05-29,6709,12,11,5500033,9.26,TDCC
2026-05-29,6709,13,2,1507485,2.53,TDCC
2026-05-29,6709,14,1,847000,1.42,TDCC
2026-05-29,6709,15,6,27088120,45.61,TDCC
2026-05-29,6709,16,0,0,0.0,TDCC
2026-05-29,6709,17,2047,59380000,100.0,TDCC
2026-05-29,6709,2,1183,2504708,4.21,TDCC
2026-05-29,6709,3,243,1906895,3.21,TDCC
2026-05-29,6709,4,89,1131457,1.9,TDCC
2026-05-29,6709,5,49,917271,1.54,TDCC
2026-05-29,6709,6,73,1872539,3.15,TDCC
2026-05-29,6709,7,41,1436629,2.41,TDCC
2026-05-29,6709,8,23,1062210,1.78,TDCC
2026-05-29,6709,9,49,3554000,5.98,TDCC
2026-05-29,6712,1,20271,1028960,1.06,TDCC
2026-05-29,6712,10,50,6743704,6.95,TDCC
2026-05-29,6712,11,22,5934076,6.12,TDCC
2026-05-29,6712,12,8,4188362,4.32,TDCC
2026-05-29,6712,13,5,3455483,3.56,TDCC
2026-05-29,6712,14,3,2593934,2.67,TDCC
2026-05-29,6712,15,8,30150696,31.1,TDCC
2026-05-29,6712,16,0,0,0.0,TDCC
2026-05-29,6712,17,27634,96917963,100.0,TDCC
2026-05-29,6712,2,5298,11048422,11.39,TDCC
2026-05-29,6712,3,1002,7211098,7.44,TDCC
2026-05-29,6712,4,364,4491166,4.63,TDCC
2026-05-29,6712,5,177,3130913,3.23,TDCC
2026-05-29,6712,6,177,4377531,4.51,TDCC
2026-05-29,6712,7,103,3656156,3.77,TDCC
2026-05-29,6712,8,53,2363948,2.43,TDCC
2026-05-29,6712,9,93,6543514,6.75,TDCC
2026-05-29,6713,1,65,11759,0.03,TDCC
2026-05-29,6713,10,9,1423109,4.82,TDCC
2026-05-29,6713,11,11,2957373,10.03,TDCC
2026-05-29,6713,12,6,3177055,10.77,TDCC
2026-05-29,6713,13,4,2640755,8.95,TDCC
2026-05-29,6713,14,1,817642,2.77,TDCC
2026-05-29,6713,15,4,11132734,37.76,TDCC
2026-05-29,6713,16,0,0,0.0,TDCC
2026-05-29,6713,17,886,29476725,100.0,TDCC
2026-05-29,6713,2,515,1176415,3.99,TDCC
2026-05-29,6713,3,112,888526,3.01,TDCC
2026-05-29,6713,4,39,489719,1.66,TDCC
2026-05-29,6713,5,33,620929,2.1,TDCC
2026-05-29,6713,6,30,797556,2.7,TDCC
2026-05-29,6713,7,11,388586,1.31,TDCC
2026-05-29,6713,8,13,574390,1.94,TDCC
2026-05-29,6713,9,33,2380177,8.07,TDCC
2026-05-29,6715,1,3001,352787,0.51,TDCC
2026-05-29,6715,10,9,1399821,2.05,TDCC
2026-05-29,6715,11,13,3489683,5.11,TDCC
2026-05-29,6715,12,6,2900858,4.24,TDCC
2026-05-29,6715,13,1,680000,0.99,TDCC
2026-05-29,6715,14,4,3581628,5.24,TDCC
2026-05-29,6715,15,10,47267775,69.23,TDCC
2026-05-29,6715,16,0,0,0.0,TDCC
2026-05-29,6715,17,5222,68272753,100.0,TDCC
2026-05-29,6715,2,1888,3129973,4.58,TDCC
2026-05-29,6715,3,152,1149953,1.68,TDCC
2026-05-29,6715,4,48,608870,0.89,TDCC
2026-05-29,6715,5,14,251387,0.36,TDCC
2026-05-29,6715,6,27,668912,0.97,TDCC
2026-05-29,6715,7,11,391144,0.57,TDCC
2026-05-29,6715,8,9,399871,0.58,TDCC
2026-05-29,6715,9,29,2000091,2.92,TDCC
2026-05-29,6716,1,1095,146128,0.48,TDCC
2026-05-29,6716,10,21,3186119,10.53,TDCC
2026-05-29,6716,11,20,5846373,19.33,TDCC
2026-05-29,6716,12,6,2825906,9.34,TDCC
2026-05-29,6716,13,3,1987000,6.57,TDCC
2026-05-29,6716,14,0,0,0.0,TDCC
2026-05-29,6716,15,4,6775178,22.4,TDCC
2026-05-29,6716,16,0,0,0.0,TDCC
2026-05-29,6716,17,3241,30241814,100.0,TDCC
2026-05-29,6716,2,1721,3115009,10.3,TDCC
2026-05-29,6716,3,194,1502720,4.96,TDCC
2026-05-29,6716,4,61,750220,2.48,TDCC
2026-05-29,6716,5,40,736094,2.43,TDCC
2026-05-29,6716,6,26,658363,2.17,TDCC
2026-05-29,6716,7,20,699707,2.31,TDCC
2026-05-29,6716,8,12,554895,1.83,TDCC
2026-05-29,6716,9,18,1458102,4.82,TDCC
2026-05-29,6717,1,68,8066,0.03,TDCC
2026-05-29,6717,10,7,1086176,4.35,TDCC
2026-05-29,6717,11,5,1488714,5.97,TDCC
2026-05-29,6717,12,3,1544035,6.19,TDCC
2026-05-29,6717,13,3,2135014,8.56,TDCC
2026-05-29,6717,14,1,1000000,4.01,TDCC
2026-05-29,6717,15,6,14034661,56.28,TDCC
2026-05-29,6717,16,0,0,0.0,TDCC
2026-05-29,6717,17,427,24936562,100.0,TDCC
2026-05-29,6717,2,212,488489,1.95,TDCC
2026-05-29,6717,3,44,364232,1.46,TDCC
2026-05-29,6717,4,25,325385,1.3,TDCC
2026-05-29,6717,5,6,112000,0.44,TDCC
2026-05-29,6717,6,14,373000,1.49,TDCC
2026-05-29,6717,7,10,351000,1.4,TDCC
2026-05-29,6717,8,8,375619,1.5,TDCC
2026-05-29,6717,9,15,1250171,5.01,TDCC
2026-05-29,6719,1,11702,1269238,1.2,TDCC
2026-05-29,6719,10,34,4835014,4.58,TDCC
2026-05-29,6719,11,13,3232271,3.06,TDCC
2026-05-29,6719,12,3,1456345,1.38,TDCC
2026-05-29,6719,13,5,3666063,3.47,TDCC
2026-05-29,6719,14,1,915000,0.86,TDCC
2026-05-29,6719,15,5,46744848,44.31,TDCC
2026-05-29,6719,16,0,0,0.0,TDCC
2026-05-29,6719,17,24720,105483989,100.0,TDCC
2026-05-29,6719,2,11385,20234574,19.18,TDCC
2026-05-29,6719,3,929,7201232,6.82,TDCC
2026-05-29,6719,4,266,3446503,3.26,TDCC
2026-05-29,6719,5,118,2149379,2.03,TDCC
2026-05-29,6719,6,114,2900091,2.74,TDCC
2026-05-29,6719,7,53,1907350,1.8,TDCC
2026-05-29,6719,8,35,1583477,1.5,TDCC
2026-05-29,6719,9,57,3942604,3.73,TDCC
2026-05-29,6720,1,535,82275,0.27,TDCC
2026-05-29,6720,10,20,3042317,10.06,TDCC
2026-05-29,6720,11,12,2958339,9.78,TDCC
2026-05-29,6720,12,8,3905028,12.91,TDCC
2026-05-29,6720,13,3,2113297,6.99,TDCC
2026-05-29,6720,14,4,3650407,12.07,TDCC
2026-05-29,6720,15,5,7734858,25.59,TDCC
2026-05-29,6720,16,0,0,0.0,TDCC
2026-05-29,6720,17,1386,30225741,100.0,TDCC
2026-05-29,6720,2,531,1081293,3.57,TDCC
2026-05-29,6720,3,108,772363,2.55,TDCC
2026-05-29,6720,4,46,580045,1.91,TDCC
2026-05-29,6720,5,40,701140,2.31,TDCC
2026-05-29,6720,6,24,607716,2.01,TDCC
2026-05-29,6720,7,9,310055,1.02,TDCC
2026-05-29,6720,8,16,727615,2.4,TDCC
2026-05-29,6720,9,25,1958993,6.48,TDCC
2026-05-29,6721,1,469,49012,0.21,TDCC
2026-05-29,6721,10,17,2490815,11.07,TDCC
2026-05-29,6721,11,6,1862442,8.27,TDCC
2026-05-29,6721,12,3,1542000,6.85,TDCC
2026-05-29,6721,13,3,2121668,9.42,TDCC
2026-05-29,6721,14,0,0,0.0,TDCC
2026-05-29,6721,15,2,8022428,35.65,TDCC
2026-05-29,6721,16,0,0,0.0,TDCC
2026-05-29,6721,17,1424,22500000,100.0,TDCC
2026-05-29,6721,2,692,1282917,5.7,TDCC
2026-05-29,6721,3,108,823267,3.65,TDCC
2026-05-29,6721,4,33,420295,1.86,TDCC
2026-05-29,6721,5,22,400114,1.77,TDCC
2026-05-29,6721,6,17,423657,1.88,TDCC
2026-05-29,6721,7,12,433559,1.92,TDCC
2026-05-29,6721,8,13,588529,2.61,TDCC
2026-05-29,6721,9,27,2039297,9.06,TDCC
2026-05-29,6722,1,355,45629,0.05,TDCC
2026-05-29,6722,10,25,3431072,3.88,TDCC
2026-05-29,6722,11,12,4103167,4.64,TDCC
2026-05-29,6722,12,1,559000,0.63,TDCC
2026-05-29,6722,13,2,1419003,1.6,TDCC
2026-05-29,6722,14,0,0,0.0,TDCC
2026-05-29,6722,15,11,65493407,74.08,TDCC
2026-05-29,6722,16,0,0,0.0,TDCC
2026-05-29,6722,17,2578,88400000,100.0,TDCC
2026-05-29,6722,2,1644,3028610,3.42,TDCC
2026-05-29,6722,3,251,2016421,2.28,TDCC
2026-05-29,6722,4,70,900435,1.01,TDCC
2026-05-29,6722,5,64,1184057,1.33,TDCC
2026-05-29,6722,6,66,1720486,1.94,TDCC
2026-05-29,6722,7,20,736459,0.83,TDCC
2026-05-29,6722,8,14,643160,0.72,TDCC
2026-05-29,6722,9,43,3119094,3.52,TDCC
2026-05-29,6723,1,265,47273,0.15,TDCC
2026-05-29,6723,10,18,2656596,8.84,TDCC
2026-05-29,6723,11,5,1274194,4.24,TDCC
2026-05-29,6723,12,6,3238365,10.78,TDCC
2026-05-29,6723,13,0,0,0.0,TDCC
2026-05-29,6723,14,2,1708115,5.68,TDCC
2026-05-29,6723,15,4,12673341,42.18,TDCC
2026-05-29,6723,16,0,0,0.0,TDCC
2026-05-29,6723,17,1184,30039000,100.0,TDCC
2026-05-29,6723,2,564,1169697,3.89,TDCC
2026-05-29,6723,3,123,934799,3.11,TDCC
2026-05-29,6723,4,63,785207,2.61,TDCC
2026-05-29,6723,5,28,513454,1.7,TDCC
2026-05-29,6723,6,21,499441,1.66,TDCC
2026-05-29,6723,7,26,924881,3.07,TDCC
2026-05-29,6723,8,20,909580,3.02,TDCC
2026-05-29,6723,9,39,2704057,9.0,TDCC
2026-05-29,6724,1,1515,401923,5.66,TDCC
2026-05-29,6724,10,4,698385,9.83,TDCC
2026-05-29,6724,11,1,303662,4.27,TDCC
2026-05-29,6724,12,0,0,0.0,TDCC
2026-05-29,6724,13,0,0,0.0,TDCC
2026-05-29,6724,14,0,0,0.0,TDCC
2026-05-29,6724,15,2,4424880,62.32,TDCC
2026-05-29,6724,16,0,0,0.0,TDCC
2026-05-29,6724,17,1841,7100000,100.0,TDCC
2026-05-29,6724,2,273,544459,7.66,TDCC
2026-05-29,6724,3,30,198844,2.8,TDCC
2026-05-29,6724,4,6,73586,1.03,TDCC
2026-05-29,6724,5,1,18294,0.25,TDCC
2026-05-29,6724,6,3,72959,1.02,TDCC
2026-05-29,6724,7,0,0,0.0,TDCC
2026-05-29,6724,8,2,92999,1.3,TDCC
2026-05-29,6724,9,4,270009,3.8,TDCC
2026-05-29,6725,1,3346,489318,1.31,TDCC
2026-05-29,6725,10,3,482500,1.29,TDCC
2026-05-29,6725,11,7,1828570,4.92,TDCC
2026-05-29,6725,12,1,466000,1.25,TDCC
2026-05-29,6725,13,1,680000,1.83,TDCC
2026-05-29,6725,14,1,1000000,2.69,TDCC
2026-05-29,6725,15,7,21783766,58.66,TDCC
2026-05-29,6725,16,0,0,0.0,TDCC
2026-05-29,6725,17,7209,37130000,100.0,TDCC
2026-05-29,6725,2,3515,5741161,15.46,TDCC
2026-05-29,6725,3,203,1547036,4.16,TDCC
2026-05-29,6725,4,56,705509,1.9,TDCC
2026-05-29,6725,5,23,407419,1.09,TDCC
2026-05-29,6725,6,16,401025,1.08,TDCC
2026-05-29,6725,7,12,429416,1.15,TDCC
2026-05-29,6725,8,2,95000,0.25,TDCC
2026-05-29,6725,9,16,1073280,2.89,TDCC
2026-05-29,6726,1,0,0,0.0,TDCC
2026-05-29,6726,10,0,0,0.0,TDCC
2026-05-29,6726,11,0,0,0.0,TDCC
2026-05-29,6726,12,0,0,0.0,TDCC
2026-05-29,6726,13,0,0,0.0,TDCC
2026-05-29,6726,14,0,0,0.0,TDCC
2026-05-29,6726,15,1,17670000,100.0,TDCC
2026-05-29,6726,16,0,0,0.0,TDCC
2026-05-29,6726,17,1,17670000,100.0,TDCC
2026-05-29,6726,2,0,0,0.0,TDCC
2026-05-29,6726,3,0,0,0.0,TDCC
2026-05-29,6726,4,0,0,0.0,TDCC
2026-05-29,6726,5,0,0,0.0,TDCC
2026-05-29,6726,6,0,0,0.0,TDCC
2026-05-29,6726,7,0,0,0.0,TDCC
2026-05-29,6726,8,0,0,0.0,TDCC
2026-05-29,6726,9,0,0,0.0,TDCC
2026-05-29,6727,1,35719,441153,1.64,TDCC
2026-05-29,6727,10,13,1904753,7.08,TDCC
2026-05-29,6727,11,12,3656529,13.6,TDCC
2026-05-29,6727,12,7,3455156,12.85,TDCC
2026-05-29,6727,13,4,2779403,10.33,TDCC
2026-05-29,6727,14,1,893272,3.32,TDCC
2026-05-29,6727,15,1,2574000,9.57,TDCC
2026-05-29,6727,16,0,0,0.0,TDCC
2026-05-29,6727,17,38786,26884177,100.0,TDCC
2026-05-29,6727,2,2666,4243591,15.78,TDCC
2026-05-29,6727,3,171,1327714,4.93,TDCC
2026-05-29,6727,4,64,815925,3.03,TDCC
2026-05-29,6727,5,35,647944,2.41,TDCC
2026-05-29,6727,6,36,957170,3.56,TDCC
2026-05-29,6727,7,17,634365,2.35,TDCC
2026-05-29,6727,8,13,596573,2.21,TDCC
2026-05-29,6727,9,27,1956629,7.27,TDCC
2026-05-29,6728,1,1250,204800,0.67,TDCC
2026-05-29,6728,10,16,2297059,7.62,TDCC
2026-05-29,6728,11,1,220000,0.73,TDCC
2026-05-29,6728,12,1,597916,1.98,TDCC
2026-05-29,6728,13,1,742869,2.46,TDCC
2026-05-29,6728,14,0,0,0.0,TDCC
2026-05-29,6728,15,7,17774476,59.01,TDCC
2026-05-29,6728,16,0,0,0.0,TDCC
2026-05-29,6728,17,2965,30120000,100.0,TDCC
2026-05-29,6728,2,1380,2688674,8.92,TDCC
2026-05-29,6728,3,150,1164038,3.86,TDCC
2026-05-29,6728,4,59,724431,2.4,TDCC
2026-05-29,6728,5,25,455885,1.51,TDCC
2026-05-29,6728,6,25,627973,2.08,TDCC
2026-05-29,6728,7,15,532632,1.76,TDCC
2026-05-29,6728,8,13,599286,1.98,TDCC
2026-05-29,6728,9,22,1489961,4.94,TDCC
2026-05-29,6729,1,360,65533,0.23,TDCC
2026-05-29,6729,10,22,3206154,11.59,TDCC
2026-05-29,6729,11,10,2714068,9.81,TDCC
2026-05-29,6729,12,5,2439593,8.81,TDCC
2026-05-29,6729,13,1,751577,2.71,TDCC
2026-05-29,6729,14,2,1895000,6.85,TDCC
2026-05-29,6729,15,4,8626526,31.18,TDCC
2026-05-29,6729,16,0,0,0.0,TDCC
2026-05-29,6729,17,1594,27661278,100.0,TDCC
2026-05-29,6729,2,899,1774872,6.41,TDCC
2026-05-29,6729,3,108,848246,3.06,TDCC
2026-05-29,6729,4,58,733937,2.65,TDCC
2026-05-29,6729,5,34,621690,2.24,TDCC
2026-05-29,6729,6,31,794717,2.87,TDCC
2026-05-29,6729,7,17,590641,2.13,TDCC
2026-05-29,6729,8,21,966893,3.49,TDCC
2026-05-29,6729,9,22,1631831,5.89,TDCC
2026-05-29,6730,1,287,36849,0.1,TDCC
2026-05-29,6730,10,12,1961054,5.4,TDCC
2026-05-29,6730,11,9,2566195,7.06,TDCC
2026-05-29,6730,12,4,2015387,5.55,TDCC
2026-05-29,6730,13,4,2870857,7.9,TDCC
2026-05-29,6730,14,0,0,0.0,TDCC
2026-05-29,6730,15,12,21994411,60.59,TDCC
2026-05-29,6730,16,0,0,0.0,TDCC
2026-05-29,6730,17,1009,36298151,100.0,TDCC
2026-05-29,6730,2,506,977989,2.69,TDCC
2026-05-29,6730,3,77,619044,1.7,TDCC
2026-05-29,6730,4,27,340440,0.93,TDCC
2026-05-29,6730,5,14,262407,0.72,TDCC
2026-05-29,6730,6,13,328130,0.9,TDCC
2026-05-29,6730,7,13,466487,1.28,TDCC
2026-05-29,6730,8,12,557445,1.53,TDCC
2026-05-29,6730,9,19,1301456,3.58,TDCC
2026-05-29,6731,1,94,11819,0.02,TDCC
2026-05-29,6731,10,0,0,0.0,TDCC
2026-05-29,6731,11,0,0,0.0,TDCC
2026-05-29,6731,12,0,0,0.0,TDCC
2026-05-29,6731,13,0,0,0.0,TDCC
2026-05-29,6731,14,0,0,0.0,TDCC
2026-05-29,6731,15,1,54249491,99.44,TDCC
2026-05-29,6731,16,0,0,0.0,TDCC
2026-05-29,6731,17,186,54554395,100.0,TDCC
2026-05-29,6731,2,76,153685,0.28,TDCC
2026-05-29,6731,3,12,79200,0.14,TDCC
2026-05-29,6731,4,1,13000,0.02,TDCC
2026-05-29,6731,5,0,0,0.0,TDCC
2026-05-29,6731,6,2,47200,0.08,TDCC
2026-05-29,6731,7,0,0,0.0,TDCC
2026-05-29,6731,8,0,0,0.0,TDCC
2026-05-29,6731,9,0,0,0.0,TDCC
2026-05-29,6732,1,3782,625547,1.27,TDCC
2026-05-29,6732,10,15,2044239,4.17,TDCC
2026-05-29,6732,11,6,1609402,3.29,TDCC
2026-05-29,6732,12,4,1997132,4.08,TDCC
2026-05-29,6732,13,0,0,0.0,TDCC
2026-05-29,6732,14,0,0,0.0,TDCC
2026-05-29,6732,15,1,22651596,46.31,TDCC
2026-05-29,6732,16,0,0,0.0,TDCC
2026-05-29,6732,17,9257,48912618,100.0,TDCC
2026-05-29,6732,2,4640,8643320,17.67,TDCC
2026-05-29,6732,3,480,3629847,7.42,TDCC
2026-05-29,6732,4,150,1924222,3.93,TDCC
2026-05-29,6732,5,66,1194566,2.44,TDCC
2026-05-29,6732,6,50,1294549,2.64,TDCC
2026-05-29,6732,7,24,854774,1.74,TDCC
2026-05-29,6732,8,14,650230,1.32,TDCC
2026-05-29,6732,9,25,1793194,3.66,TDCC
2026-05-29,6733,1,839,134515,0.1,TDCC
2026-05-29,6733,10,64,8389842,6.24,TDCC
2026-05-29,6733,11,34,9192135,6.84,TDCC
2026-05-29,6733,12,10,5062161,3.76,TDCC
2026-05-29,6733,13,6,4102451,3.05,TDCC
2026-05-29,6733,14,2,1687453,1.25,TDCC
2026-05-29,6733,15,7,54068533,40.24,TDCC
2026-05-29,6733,16,0,0,0.0,TDCC
2026-05-29,6733,17,7575,134356026,100.0,TDCC
2026-05-29,6733,2,4592,9299991,6.92,TDCC
2026-05-29,6733,3,825,6454848,4.8,TDCC
2026-05-29,6733,4,339,4374968,3.25,TDCC
2026-05-29,6733,5,226,4142146,3.08,TDCC
2026-05-29,6733,6,243,6206072,4.61,TDCC
2026-05-29,6733,7,105,3750280,2.79,TDCC
2026-05-29,6733,8,85,3859695,2.87,TDCC
2026-05-29,6733,9,198,13630936,10.14,TDCC
2026-05-29,6734,1,779,324481,0.79,TDCC
2026-05-29,6734,10,22,2953617,7.27,TDCC
2026-05-29,6734,11,8,2149010,5.29,TDCC
2026-05-29,6734,12,7,3438324,8.46,TDCC
2026-05-29,6734,13,3,1936980,4.76,TDCC
2026-05-29,6734,14,0,0,0.0,TDCC
2026-05-29,6734,15,5,18722707,46.08,TDCC
2026-05-29,6734,16,0,0,0.0,TDCC
2026-05-29,6734,17,2204,40623164,100.0,TDCC
2026-05-29,6734,2,931,2104075,5.17,TDCC
2026-05-29,6734,3,214,1680367,4.13,TDCC
2026-05-29,6734,4,61,746100,1.83,TDCC
2026-05-29,6734,5,49,902303,2.22,TDCC
2026-05-29,6734,6,43,1053109,2.59,TDCC
2026-05-29,6734,7,25,863108,2.12,TDCC
2026-05-29,6734,8,16,751522,1.84,TDCC
2026-05-29,6734,9,41,2997461,7.37,TDCC
2026-05-29,6735,1,1964,301267,0.65,TDCC
2026-05-29,6735,10,16,2257060,4.88,TDCC
2026-05-29,6735,11,21,5340480,11.56,TDCC
2026-05-29,6735,12,8,4229618,9.15,TDCC
2026-05-29,6735,13,2,1442000,3.12,TDCC
2026-05-29,6735,14,1,943458,2.04,TDCC
2026-05-29,6735,15,6,16436574,35.59,TDCC
2026-05-29,6735,16,0,0,0.0,TDCC
2026-05-29,6735,17,5757,46182292,100.0,TDCC
2026-05-29,6735,2,3208,5759893,12.47,TDCC
2026-05-29,6735,3,271,2076231,4.49,TDCC
2026-05-29,6735,4,98,1227805,2.65,TDCC
2026-05-29,6735,5,42,763952,1.65,TDCC
2026-05-29,6735,6,44,1102786,2.38,TDCC
2026-05-29,6735,7,20,705185,1.52,TDCC
2026-05-29,6735,8,13,581870,1.25,TDCC
2026-05-29,6735,9,43,3014113,6.52,TDCC
2026-05-29,6736,1,836,74155,2.85,TDCC
2026-05-29,6736,10,0,0,0.0,TDCC
2026-05-29,6736,11,0,0,0.0,TDCC
2026-05-29,6736,12,0,0,0.0,TDCC
2026-05-29,6736,13,0,0,0.0,TDCC
2026-05-29,6736,14,0,0,0.0,TDCC
2026-05-29,6736,15,1,2424263,93.39,TDCC
2026-05-29,6736,16,0,0,0.0,TDCC
2026-05-29,6736,17,850,2595647,100.0,TDCC
2026-05-29,6736,2,12,16972,0.65,TDCC
2026-05-29,6736,3,0,0,0.0,TDCC
2026-05-29,6736,4,0,0,0.0,TDCC
2026-05-29,6736,5,0,0,0.0,TDCC
2026-05-29,6736,6,0,0,0.0,TDCC
2026-05-29,6736,7,0,0,0.0,TDCC
2026-05-29,6736,8,0,0,0.0,TDCC
2026-05-29,6736,9,1,80257,3.09,TDCC
2026-05-29,6737,1,225,35707,0.05,TDCC
2026-05-29,6737,10,6,823984,1.37,TDCC
2026-05-29,6737,11,10,2835157,4.72,TDCC
2026-05-29,6737,12,0,0,0.0,TDCC
2026-05-29,6737,13,1,668316,1.11,TDCC
2026-05-29,6737,14,3,2822007,4.69,TDCC
2026-05-29,6737,15,19,44864057,74.71,TDCC
2026-05-29,6737,16,0,0,0.0,TDCC
2026-05-29,6737,17,1409,60050400,100.0,TDCC
2026-05-29,6737,2,820,1747077,2.9,TDCC
2026-05-29,6737,3,137,1075859,1.79,TDCC
2026-05-29,6737,4,70,880650,1.46,TDCC
2026-05-29,6737,5,31,562351,0.93,TDCC
2026-05-29,6737,6,30,756372,1.25,TDCC
2026-05-29,6737,7,25,872872,1.45,TDCC
2026-05-29,6737,8,9,426000,0.7,TDCC
2026-05-29,6737,9,23,1679991,2.79,TDCC
2026-05-29,6738,1,107,11816,0.03,TDCC
2026-05-29,6738,10,22,3259143,8.87,TDCC
2026-05-29,6738,11,12,3485897,9.49,TDCC
2026-05-29,6738,12,7,3636000,9.9,TDCC
2026-05-29,6738,13,5,3348869,9.11,TDCC
2026-05-29,6738,14,1,982963,2.67,TDCC
2026-05-29,6738,15,11,14932986,40.66,TDCC
2026-05-29,6738,16,0,0,0.0,TDCC
2026-05-29,6738,17,606,36724899,100.0,TDCC
2026-05-29,6738,2,232,515725,1.4,TDCC
2026-05-29,6738,3,64,513782,1.39,TDCC
2026-05-29,6738,4,29,367087,0.99,TDCC
2026-05-29,6738,5,11,214549,0.58,TDCC
2026-05-29,6738,6,29,751429,2.04,TDCC
2026-05-29,6738,7,13,470501,1.28,TDCC
2026-05-29,6738,8,15,703344,1.91,TDCC
2026-05-29,6738,9,48,3530808,9.61,TDCC
2026-05-29,6739,1,9698,899284,3.84,TDCC
2026-05-29,6739,10,7,870013,3.71,TDCC
2026-05-29,6739,11,2,617673,2.64,TDCC
2026-05-29,6739,12,3,1338689,5.72,TDCC
2026-05-29,6739,13,0,0,0.0,TDCC
2026-05-29,6739,14,1,847113,3.62,TDCC
2026-05-29,6739,15,6,12458717,53.25,TDCC
2026-05-29,6739,16,0,0,0.0,TDCC
2026-05-29,6739,17,11836,23392500,100.0,TDCC
2026-05-29,6739,2,1930,3050480,13.04,TDCC
2026-05-29,6739,3,93,692568,2.96,TDCC
2026-05-29,6739,4,32,416783,1.78,TDCC
2026-05-29,6739,5,21,382790,1.63,TDCC
2026-05-29,6739,6,17,441030,1.88,TDCC
2026-05-29,6739,7,7,229710,0.98,TDCC
2026-05-29,6739,8,6,269303,1.15,TDCC
2026-05-29,6739,9,13,878347,3.75,TDCC
2026-05-29,6741,1,2079,372622,0.3,TDCC
2026-05-29,6741,10,29,3993457,3.31,TDCC
2026-05-29,6741,11,21,5832297,4.83,TDCC
2026-05-29,6741,12,8,3732628,3.09,TDCC
2026-05-29,6741,13,3,2277243,1.88,TDCC
2026-05-29,6741,14,9,7907796,6.55,TDCC
2026-05-29,6741,15,17,70111438,58.14,TDCC
2026-05-29,6741,16,0,0,0.0,TDCC
2026-05-29,6741,17,6991,120577997,100.0,TDCC
2026-05-29,6741,2,3802,7397133,6.13,TDCC
2026-05-29,6741,3,510,4001051,3.31,TDCC
2026-05-29,6741,4,154,1969274,1.63,TDCC
2026-05-29,6741,5,96,1770027,1.46,TDCC
2026-05-29,6741,6,102,2547579,2.11,TDCC
2026-05-29,6741,7,48,1705567,1.41,TDCC
2026-05-29,6741,8,36,1667021,1.38,TDCC
2026-05-29,6741,9,77,5292864,4.38,TDCC
2026-05-29,6742,1,32496,419048,0.58,TDCC
2026-05-29,6742,10,42,5965502,8.37,TDCC
2026-05-29,6742,11,22,6188321,8.68,TDCC
2026-05-29,6742,12,6,2875151,4.03,TDCC
2026-05-29,6742,13,2,1453040,2.03,TDCC
2026-05-29,6742,14,2,1629219,2.28,TDCC
2026-05-29,6742,15,9,18510559,25.97,TDCC
2026-05-29,6742,16,0,0,0.0,TDCC
2026-05-29,6742,17,40677,71267948,100.0,TDCC
2026-05-29,6742,2,6721,12405154,17.4,TDCC
2026-05-29,6742,3,750,5897451,8.27,TDCC
2026-05-29,6742,4,225,2880381,4.04,TDCC
2026-05-29,6742,5,125,2267292,3.18,TDCC
